"GEOID","NAME","census_survey","survey_type","year","category","label","variable","estimate","moe","stat_type","denominator","denom_value","est_percent"
"30043","Jefferson County, Montana","acs","acs5",2023,"Income","Income $200k+","B19001_017",612,129,"count","B19001_001",4890,12.52
"30043","Jefferson County, Montana","acs","acs5",2023,"Income","Total Households (Denom)","B19001_001",4890,128,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2023,"Income","Poverty Universe (Denom)","B17001_001",12259,52,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2023,"Income","Poverty Universe Ratio (Denom)","C17002_001",12259,52,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Median Household Income","B19013_001",74543,3600,"currency",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Per Capita Income","B19301_001",43263,1711,"currency",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Total People in Poverty","B17001_002",6209,1010,"count","B17001_001",71230,8.72
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Children (0-17) in Poverty","B17001_004",197,126,"count","B17001_001",71230,0.28
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Deep Poverty (<50% FPL)","C17002_002",3411,694,"count","C17002_001",71230,4.79
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Poverty Rate: Overall","S1701_C03_001",8.7,1.4,"percent",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Poverty Rate: Under 18","S1701_C03_002",7.9,3,"percent",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Poverty Rate: Seniors (65+)","S1701_C03_010",8.9,2.6,"percent",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income <$10k","B19001_002",930,235,"count","B19001_001",30655,3.03
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $10k-$14,999","B19001_003",728,162,"count","B19001_001",30655,2.37
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $15k-$19,999","B19001_004",861,232,"count","B19001_001",30655,2.81
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $20k-$24,999","B19001_005",1222,235,"count","B19001_001",30655,3.99
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $25k-$29,999","B19001_006",1163,284,"count","B19001_001",30655,3.79
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $30k-$34,999","B19001_007",1468,338,"count","B19001_001",30655,4.79
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $35k-$39,999","B19001_008",1097,252,"count","B19001_001",30655,3.58
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $40k-$44,999","B19001_009",1179,255,"count","B19001_001",30655,3.85
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $45k-$49,999","B19001_010",1157,263,"count","B19001_001",30655,3.77
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $50k-$59,999","B19001_011",2405,424,"count","B19001_001",30655,7.85
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $60k-$74,999","B19001_012",3226,458,"count","B19001_001",30655,10.52
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $75k-$99,999","B19001_013",4011,478,"count","B19001_001",30655,13.08
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $100k-$124,999","B19001_014",3181,410,"count","B19001_001",30655,10.38
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $125k-$149,999","B19001_015",2389,350,"count","B19001_001",30655,7.79
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $150k-$199,999","B19001_016",3064,359,"count","B19001_001",30655,10
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Income $200k+","B19001_017",2574,359,"count","B19001_001",30655,8.4
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Total Households (Denom)","B19001_001",30655,381,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Poverty Universe (Denom)","B17001_001",71230,72,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Income","Poverty Universe Ratio (Denom)","C17002_001",71230,72,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Median Household Income","B19013_001",56215,11153,"currency",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Per Capita Income","B19301_001",34766,5344,"currency",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Total People in Poverty","B17001_002",206,125,"count","B17001_001",1920,10.73
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Children (0-17) in Poverty","B17001_004",4,6,"count","B17001_001",1920,0.21
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Deep Poverty (<50% FPL)","C17002_002",125,107,"count","C17002_001",1920,6.51
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Poverty Rate: Overall","S1701_C03_001",10.7,6.4,"percent",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Poverty Rate: Under 18","S1701_C03_002",16.5,16.2,"percent",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Poverty Rate: Seniors (65+)","S1701_C03_010",9.3,7.5,"percent",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income <$10k","B19001_002",71,75,"count","B19001_001",897,7.92
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $10k-$14,999","B19001_003",14,15,"count","B19001_001",897,1.56
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $15k-$19,999","B19001_004",88,81,"count","B19001_001",897,9.81
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $20k-$24,999","B19001_005",19,20,"count","B19001_001",897,2.12
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $25k-$29,999","B19001_006",43,36,"count","B19001_001",897,4.79
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $30k-$34,999","B19001_007",1,3,"count","B19001_001",897,0.11
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $35k-$39,999","B19001_008",43,40,"count","B19001_001",897,4.79
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $40k-$44,999","B19001_009",76,48,"count","B19001_001",897,8.47
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $45k-$49,999","B19001_010",38,35,"count","B19001_001",897,4.24
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $50k-$59,999","B19001_011",128,61,"count","B19001_001",897,14.27
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $60k-$74,999","B19001_012",56,54,"count","B19001_001",897,6.24
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $75k-$99,999","B19001_013",85,53,"count","B19001_001",897,9.48
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $100k-$124,999","B19001_014",99,52,"count","B19001_001",897,11.04
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $125k-$149,999","B19001_015",46,32,"count","B19001_001",897,5.13
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $150k-$199,999","B19001_016",33,25,"count","B19001_001",897,3.68
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Income $200k+","B19001_017",57,35,"count","B19001_001",897,6.35
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Total Households (Denom)","B19001_001",897,83,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Poverty Universe (Denom)","B17001_001",1920,42,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Income","Poverty Universe Ratio (Denom)","C17002_001",1920,42,"denom",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Income","Median Household Income","B19013_001",63432,6840,"currency",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Income","Per Capita Income","B19301_001",30316,3095,"currency",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Income","Total People in Poverty","B17001_002",333,124,"count","B17001_001",5250,6.34
"30077","Powell County, Montana","acs","acs5",2023,"Income","Children (0-17) in Poverty","B17001_004",26,36,"count","B17001_001",5250,0.5
"30077","Powell County, Montana","acs","acs5",2023,"Income","Deep Poverty (<50% FPL)","C17002_002",158,103,"count","C17002_001",5250,3.01
"30077","Powell County, Montana","acs","acs5",2023,"Income","Poverty Rate: Overall","S1701_C03_001",6.3,2.4,"percent",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Income","Poverty Rate: Under 18","S1701_C03_002",6.3,6.9,"percent",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Income","Poverty Rate: Seniors (65+)","S1701_C03_010",5.6,3.3,"percent",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income <$10k","B19001_002",64,38,"count","B19001_001",2348,2.73
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $10k-$14,999","B19001_003",90,70,"count","B19001_001",2348,3.83
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $15k-$19,999","B19001_004",108,68,"count","B19001_001",2348,4.6
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $20k-$24,999","B19001_005",132,47,"count","B19001_001",2348,5.62
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $25k-$29,999","B19001_006",118,54,"count","B19001_001",2348,5.03
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $30k-$34,999","B19001_007",219,112,"count","B19001_001",2348,9.33
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $35k-$39,999","B19001_008",109,70,"count","B19001_001",2348,4.64
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $40k-$44,999","B19001_009",71,52,"count","B19001_001",2348,3.02
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $45k-$49,999","B19001_010",57,34,"count","B19001_001",2348,2.43
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $50k-$59,999","B19001_011",125,64,"count","B19001_001",2348,5.32
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $60k-$74,999","B19001_012",358,122,"count","B19001_001",2348,15.25
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $75k-$99,999","B19001_013",297,81,"count","B19001_001",2348,12.65
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $100k-$124,999","B19001_014",218,76,"count","B19001_001",2348,9.28
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $125k-$149,999","B19001_015",174,70,"count","B19001_001",2348,7.41
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $150k-$199,999","B19001_016",114,65,"count","B19001_001",2348,4.86
"30077","Powell County, Montana","acs","acs5",2023,"Income","Income $200k+","B19001_017",94,48,"count","B19001_001",2348,4
"30077","Powell County, Montana","acs","acs5",2023,"Income","Total Households (Denom)","B19001_001",2348,125,"denom",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Income","Poverty Universe (Denom)","B17001_001",5250,137,"denom",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Income","Poverty Universe Ratio (Denom)","C17002_001",5250,137,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Total Enrolled in School","B14001_002",1022,92,"count","B14001_001",5650,18.09
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Total Not Enrolled in School","B14001_010",4628,100,"count","B14001_001",5650,81.91
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Enrolled in Nursery/Preschool","B14001_003",11,16,"count","B14001_001",5650,0.19
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Enrolled in Kindergarten","B14001_004",80,42,"count","B14001_001",5650,1.42
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Enrolled in Grade 1 to 4","B14001_005",221,50,"count","B14001_001",5650,3.91
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Enrolled in Grade 5 to 8","B14001_006",278,72,"count","B14001_001",5650,4.92
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Enrolled in Grade 9 to 12","B14001_007",334,85,"count","B14001_001",5650,5.91
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Enrolled in College (Undergrad)","B14001_008",92,58,"count","B14001_001",5650,1.63
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Enrolled in Grad/Professional School","B14001_009",6,9,"count","B14001_001",5650,0.11
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","No schooling completed","B15003_002",32,26,"count","B15003_001",4278,0.75
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Nursery school","B15003_003",0,14,"count","B15003_001",4278,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Kindergarten","B15003_004",0,14,"count","B15003_001",4278,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","1st grade","B15003_005",0,14,"count","B15003_001",4278,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","2nd grade","B15003_006",0,14,"count","B15003_001",4278,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","3rd grade","B15003_007",0,14,"count","B15003_001",4278,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","4th grade","B15003_008",0,14,"count","B15003_001",4278,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","5th grade","B15003_009",0,14,"count","B15003_001",4278,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","6th grade","B15003_010",0,14,"count","B15003_001",4278,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","7th grade","B15003_011",0,14,"count","B15003_001",4278,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","8th grade","B15003_012",44,38,"count","B15003_001",4278,1.03
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","9th grade","B15003_013",13,16,"count","B15003_001",4278,0.3
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","10th grade","B15003_014",40,27,"count","B15003_001",4278,0.94
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","11th grade","B15003_015",65,38,"count","B15003_001",4278,1.52
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","12th grade, no diploma","B15003_016",46,35,"count","B15003_001",4278,1.08
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Regular high school diploma","B15003_017",1316,198,"count","B15003_001",4278,30.76
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","GED or alternative credential","B15003_018",255,90,"count","B15003_001",4278,5.96
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Some college, less than 1 year","B15003_019",321,93,"count","B15003_001",4278,7.5
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Some college, 1 or more years, no degree","B15003_020",640,141,"count","B15003_001",4278,14.96
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Associate's degree","B15003_021",350,107,"count","B15003_001",4278,8.18
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Bachelor's degree","B15003_022",819,174,"count","B15003_001",4278,19.14
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Master's degree","B15003_023",282,107,"count","B15003_001",4278,6.59
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Professional school degree","B15003_024",19,20,"count","B15003_001",4278,0.44
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Doctorate degree","B15003_025",36,38,"count","B15003_001",4278,0.84
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Total Pop 3+ (Enrollment)","B14001_001",5650,43,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Education","Total Pop 25+ (Attainment)","B15003_001",4278,57,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Total Enrolled in School","B14001_002",2616,157,"count","B14001_001",11527,22.69
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Total Not Enrolled in School","B14001_010",8911,152,"count","B14001_001",11527,77.31
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Enrolled in Nursery/Preschool","B14001_003",136,55,"count","B14001_001",11527,1.18
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Enrolled in Kindergarten","B14001_004",107,45,"count","B14001_001",11527,0.93
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Enrolled in Grade 1 to 4","B14001_005",472,75,"count","B14001_001",11527,4.09
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Enrolled in Grade 5 to 8","B14001_006",703,98,"count","B14001_001",11527,6.1
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Enrolled in Grade 9 to 12","B14001_007",754,109,"count","B14001_001",11527,6.54
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Enrolled in College (Undergrad)","B14001_008",340,99,"count","B14001_001",11527,2.95
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Enrolled in Grad/Professional School","B14001_009",104,55,"count","B14001_001",11527,0.9
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","No schooling completed","B15003_002",26,22,"count","B15003_001",8549,0.3
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Nursery school","B15003_003",0,16,"count","B15003_001",8549,0
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Kindergarten","B15003_004",0,16,"count","B15003_001",8549,0
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","1st grade","B15003_005",0,16,"count","B15003_001",8549,0
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","2nd grade","B15003_006",0,16,"count","B15003_001",8549,0
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","3rd grade","B15003_007",5,8,"count","B15003_001",8549,0.06
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","4th grade","B15003_008",0,16,"count","B15003_001",8549,0
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","5th grade","B15003_009",0,16,"count","B15003_001",8549,0
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","6th grade","B15003_010",8,13,"count","B15003_001",8549,0.09
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","7th grade","B15003_011",0,16,"count","B15003_001",8549,0
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","8th grade","B15003_012",72,47,"count","B15003_001",8549,0.84
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","9th grade","B15003_013",19,16,"count","B15003_001",8549,0.22
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","10th grade","B15003_014",89,48,"count","B15003_001",8549,1.04
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","11th grade","B15003_015",106,52,"count","B15003_001",8549,1.24
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","12th grade, no diploma","B15003_016",116,59,"count","B15003_001",8549,1.36
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Regular high school diploma","B15003_017",1987,213,"count","B15003_001",8549,23.24
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","GED or alternative credential","B15003_018",448,104,"count","B15003_001",8549,5.24
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Some college, less than 1 year","B15003_019",530,104,"count","B15003_001",8549,6.2
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Some college, 1 or more years, no degree","B15003_020",1428,172,"count","B15003_001",8549,16.7
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Associate's degree","B15003_021",806,149,"count","B15003_001",8549,9.43
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Bachelor's degree","B15003_022",2061,193,"count","B15003_001",8549,24.11
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Master's degree","B15003_023",604,97,"count","B15003_001",8549,7.07
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Professional school degree","B15003_024",136,42,"count","B15003_001",8549,1.59
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Doctorate degree","B15003_025",108,45,"count","B15003_001",8549,1.26
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Total Pop 3+ (Enrollment)","B14001_001",11527,56,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Education","Total Pop 25+ (Attainment)","B15003_001",8549,52,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Total Enrolled in School","B14001_002",14398,491,"count","B14001_001",64300,22.39
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Total Not Enrolled in School","B14001_010",49902,466,"count","B14001_001",64300,77.61
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Enrolled in Nursery/Preschool","B14001_003",737,158,"count","B14001_001",64300,1.15
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Enrolled in Kindergarten","B14001_004",811,177,"count","B14001_001",64300,1.26
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Enrolled in Grade 1 to 4","B14001_005",3335,310,"count","B14001_001",64300,5.19
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Enrolled in Grade 5 to 8","B14001_006",2973,294,"count","B14001_001",64300,4.62
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Enrolled in Grade 9 to 12","B14001_007",3058,247,"count","B14001_001",64300,4.76
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Enrolled in College (Undergrad)","B14001_008",2987,325,"count","B14001_001",64300,4.65
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Enrolled in Grad/Professional School","B14001_009",497,144,"count","B14001_001",64300,0.77
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","No schooling completed","B15003_002",153,70,"count","B15003_001",46997,0.33
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Nursery school","B15003_003",0,23,"count","B15003_001",46997,0
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Kindergarten","B15003_004",8,13,"count","B15003_001",46997,0.02
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","1st grade","B15003_005",18,29,"count","B15003_001",46997,0.04
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","2nd grade","B15003_006",54,73,"count","B15003_001",46997,0.11
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","3rd grade","B15003_007",18,20,"count","B15003_001",46997,0.04
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","4th grade","B15003_008",20,26,"count","B15003_001",46997,0.04
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","5th grade","B15003_009",0,23,"count","B15003_001",46997,0
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","6th grade","B15003_010",10,17,"count","B15003_001",46997,0.02
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","7th grade","B15003_011",172,117,"count","B15003_001",46997,0.37
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","8th grade","B15003_012",261,95,"count","B15003_001",46997,0.56
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","9th grade","B15003_013",164,107,"count","B15003_001",46997,0.35
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","10th grade","B15003_014",472,135,"count","B15003_001",46997,1
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","11th grade","B15003_015",563,184,"count","B15003_001",46997,1.2
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","12th grade, no diploma","B15003_016",443,136,"count","B15003_001",46997,0.94
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Regular high school diploma","B15003_017",9381,521,"count","B15003_001",46997,19.96
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","GED or alternative credential","B15003_018",2117,339,"count","B15003_001",46997,4.5
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Some college, less than 1 year","B15003_019",3184,357,"count","B15003_001",46997,6.77
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Some college, 1 or more years, no degree","B15003_020",7868,534,"count","B15003_001",46997,16.74
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Associate's degree","B15003_021",3973,442,"count","B15003_001",46997,8.45
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Bachelor's degree","B15003_022",11222,621,"count","B15003_001",46997,23.88
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Master's degree","B15003_023",5280,453,"count","B15003_001",46997,11.23
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Professional school degree","B15003_024",1053,184,"count","B15003_001",46997,2.24
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Doctorate degree","B15003_025",563,164,"count","B15003_001",46997,1.2
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Total Pop 3+ (Enrollment)","B14001_001",64300,183,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Education","Total Pop 25+ (Attainment)","B15003_001",46997,176,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2018,"Education","Total Enrolled in School","B14001_002",356,87,"count","B14001_001",1900,18.74
"30059","Meagher County, Montana","acs","acs5",2018,"Education","Total Not Enrolled in School","B14001_010",1544,175,"count","B14001_001",1900,81.26
"30059","Meagher County, Montana","acs","acs5",2018,"Education","Enrolled in Nursery/Preschool","B14001_003",52,34,"count","B14001_001",1900,2.74
"30059","Meagher County, Montana","acs","acs5",2018,"Education","Enrolled in Kindergarten","B14001_004",12,13,"count","B14001_001",1900,0.63
"30059","Meagher County, Montana","acs","acs5",2018,"Education","Enrolled in Grade 1 to 4","B14001_005",91,34,"count","B14001_001",1900,4.79
"30059","Meagher County, Montana","acs","acs5",2018,"Education","Enrolled in Grade 5 to 8","B14001_006",75,35,"count","B14001_001",1900,3.95
"30059","Meagher County, Montana","acs","acs5",2018,"Education","Enrolled in Grade 9 to 12","B14001_007",53,33,"count","B14001_001",1900,2.79
"30059","Meagher County, Montana","acs","acs5",2018,"Education","Enrolled in College (Undergrad)","B14001_008",32,25,"count","B14001_001",1900,1.68
"30059","Meagher County, Montana","acs","acs5",2018,"Education","Enrolled in Grad/Professional School","B14001_009",41,34,"count","B14001_001",1900,2.16
"30059","Meagher County, Montana","acs","acs5",2018,"Education","No schooling completed","B15003_002",0,10,"count","B15003_001",1485,0
"30059","Meagher County, Montana","acs","acs5",2018,"Education","Nursery school","B15003_003",0,10,"count","B15003_001",1485,0
"30059","Meagher County, Montana","acs","acs5",2018,"Education","Kindergarten","B15003_004",0,10,"count","B15003_001",1485,0
"30059","Meagher County, Montana","acs","acs5",2018,"Education","1st grade","B15003_005",0,10,"count","B15003_001",1485,0
"30059","Meagher County, Montana","acs","acs5",2018,"Education","2nd grade","B15003_006",0,10,"count","B15003_001",1485,0
"30059","Meagher County, Montana","acs","acs5",2018,"Education","3rd grade","B15003_007",0,10,"count","B15003_001",1485,0
"30059","Meagher County, Montana","acs","acs5",2018,"Education","4th grade","B15003_008",0,10,"count","B15003_001",1485,0
"30059","Meagher County, Montana","acs","acs5",2018,"Education","5th grade","B15003_009",0,10,"count","B15003_001",1485,0
"30059","Meagher County, Montana","acs","acs5",2018,"Education","6th grade","B15003_010",0,10,"count","B15003_001",1485,0
"30059","Meagher County, Montana","acs","acs5",2018,"Education","7th grade","B15003_011",7,11,"count","B15003_001",1485,0.47
"30059","Meagher County, Montana","acs","acs5",2018,"Education","8th grade","B15003_012",9,11,"count","B15003_001",1485,0.61
"30059","Meagher County, Montana","acs","acs5",2018,"Education","9th grade","B15003_013",8,10,"count","B15003_001",1485,0.54
"30059","Meagher County, Montana","acs","acs5",2018,"Education","10th grade","B15003_014",9,10,"count","B15003_001",1485,0.61
"30059","Meagher County, Montana","acs","acs5",2018,"Education","11th grade","B15003_015",44,22,"count","B15003_001",1485,2.96
