"GEOID","NAME","census_survey","survey_type","year","category","label","variable","estimate","moe","stat_type","denominator","denom_value","est_percent"
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $35k-$49,999k (>30%)","B25106_036",0,14,"count","B25106_033",79,0
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $50k-$74,999k (>30%)","B25106_040",0,14,"count","B25106_037",79,0
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $75K or More (>30%)","B25106_044",0,14,"count","B25106_041",63,0
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units","B25002_001",2578,96,"number",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units (Denom)","B25002_001",2578,96,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters (Burden Denom)","B25070_001",623,148,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners (Burden Denom)","B25091_001",1764,181,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Structure Denom","B25024_001",2578,96,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating Denom","B25040_001",2387,153,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners <$20k Denom","B25106_003",147,76,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $20k-$34,999k Denom","B25106_007",115,68,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $35k-$49,999k Denom","B25106_011",278,95,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $50k-$74,999k Denom","B25106_015",257,112,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $75K or More Denom","B25106_019",967,161,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters <$20k Denom","B25106_025",106,87,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $20k-$34,999k Denom","B25106_029",244,107,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $25k-$49,999k Denom","B25106_033",79,57,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $50k-$74,999k Denom","B25106_037",79,76,"denom",NA,NA,NA
"30049000400","Census Tract 4, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $75K or More Denom","B25106_041",63,65,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units","B25002_001",1527,82,"number",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units (Denom)","B25002_001",1527,82,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Occupied Units","B25002_002",1416,102,"count","B25002_001",1527,92.73
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Vacant Units","B25002_003",111,66,"count","B25002_001",1527,7.27
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owner Occupied Units","B25106_002",1201,115,"count","B25002_001",1527,78.65
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renter Occupied Units","B25106_024",215,84,"count","B25002_001",1527,14.08
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Median Home Value","B25077_001",212600,16352,"currency",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Median Gross Rent","B25064_001",974,44,"currency",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Severe Rent Burden (>50%)","B25070_010",57,57,"count","B25070_001",215,26.51
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Severe Owner Burden (>50%)","B25091_021",10,15,"count","B25091_001",1201,0.83
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Single Family (Detached)","B25024_002",1089,99,"count","B25024_001",1527,71.32
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Single Family (Attached)","B25024_003",0,10,"count","B25024_001",1527,0
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (2 Units)","B25024_004",14,16,"count","B25024_001",1527,0.92
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (3-4 Units)","B25024_005",10,15,"count","B25024_001",1527,0.65
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (5-9 Units)","B25024_006",0,10,"count","B25024_001",1527,0
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (10-19 Units)","B25024_007",0,10,"count","B25024_001",1527,0
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (20-49 Units)","B25024_008",0,10,"count","B25024_001",1527,0
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (50+ Units)","B25024_009",0,10,"count","B25024_001",1527,0
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Mobile Homes","B25024_010",414,73,"count","B25024_001",1527,27.11
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Boat, RV, Van, etc.","B25024_011",0,10,"count","B25024_001",1527,0
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Median Year Built","B25035_001",1980,3,"year",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating: Utility Gas","B25040_002",1086,122,"count","B25040_001",1416,76.69
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating: Bottled/LP Gas","B25040_003",22,20,"count","B25040_001",1416,1.55
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating: Electricity","B25040_004",242,74,"count","B25040_001",1416,17.09
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating: Wood","B25040_006",0,10,"count","B25040_001",1416,0
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners <$20k (>30%)","B25106_006",33,27,"count","B25106_003",56,58.93
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $20k-$34,999k (>30%)","B25106_010",94,53,"count","B25106_007",163,57.67
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $35k-$49,999k (>30%)","B25106_014",49,36,"count","B25106_011",178,27.53
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $50k-$74,999k (>30%)","B25106_018",41,28,"count","B25106_015",337,12.17
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $75K or More (>30%)","B25106_022",8,12,"count","B25106_019",467,1.71
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters <$20k (>30%)","B25106_028",32,50,"count","B25106_025",32,100
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $20k-$34,999k (>30%)","B25106_032",29,29,"count","B25106_029",29,100
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $35k-$49,999k (>30%)","B25106_036",0,10,"count","B25106_033",8,0
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $50k-$74,999k (>30%)","B25106_040",0,10,"count","B25106_037",39,0
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $75K or More (>30%)","B25106_044",0,10,"count","B25106_041",64,0
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units","B25002_001",1527,82,"number",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units (Denom)","B25002_001",1527,82,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters (Burden Denom)","B25070_001",215,84,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners (Burden Denom)","B25091_001",1201,115,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Structure Denom","B25024_001",1527,82,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating Denom","B25040_001",1416,102,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners <$20k Denom","B25106_003",56,33,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $20k-$34,999k Denom","B25106_007",163,62,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $35k-$49,999k Denom","B25106_011",178,68,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $50k-$74,999k Denom","B25106_015",337,83,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $75K or More Denom","B25106_019",467,86,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters <$20k Denom","B25106_025",32,50,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $20k-$34,999k Denom","B25106_029",29,29,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $25k-$49,999k Denom","B25106_033",8,12,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $50k-$74,999k Denom","B25106_037",39,43,"denom",NA,NA,NA
"30049000501","Census Tract 5.01, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $75K or More Denom","B25106_041",64,43,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units","B25002_001",3008,118,"number",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units (Denom)","B25002_001",3008,118,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Occupied Units","B25002_002",2909,140,"count","B25002_001",3008,96.71
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Vacant Units","B25002_003",99,69,"count","B25002_001",3008,3.29
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owner Occupied Units","B25106_002",2153,180,"count","B25002_001",3008,71.58
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renter Occupied Units","B25106_024",756,161,"count","B25002_001",3008,25.13
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Median Home Value","B25077_001",246300,13627,"currency",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Median Gross Rent","B25064_001",940,44,"currency",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Severe Rent Burden (>50%)","B25070_010",118,80,"count","B25070_001",756,15.61
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Severe Owner Burden (>50%)","B25091_021",66,62,"count","B25091_001",2153,3.07
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Single Family (Detached)","B25024_002",1939,174,"count","B25024_001",3008,64.46
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Single Family (Attached)","B25024_003",172,97,"count","B25024_001",3008,5.72
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (2 Units)","B25024_004",169,89,"count","B25024_001",3008,5.62
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (3-4 Units)","B25024_005",273,98,"count","B25024_001",3008,9.08
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (5-9 Units)","B25024_006",69,67,"count","B25024_001",3008,2.29
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (10-19 Units)","B25024_007",50,39,"count","B25024_001",3008,1.66
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (20-49 Units)","B25024_008",13,22,"count","B25024_001",3008,0.43
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (50+ Units)","B25024_009",0,14,"count","B25024_001",3008,0
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Mobile Homes","B25024_010",323,94,"count","B25024_001",3008,10.74
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Boat, RV, Van, etc.","B25024_011",0,14,"count","B25024_001",3008,0
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Median Year Built","B25035_001",1991,6,"year",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating: Utility Gas","B25040_002",2232,194,"count","B25040_001",2909,76.73
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating: Bottled/LP Gas","B25040_003",32,36,"count","B25040_001",2909,1.1
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating: Electricity","B25040_004",568,141,"count","B25040_001",2909,19.53
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating: Wood","B25040_006",0,14,"count","B25040_001",2909,0
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners <$20k (>30%)","B25106_006",108,90,"count","B25106_003",123,87.8
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $20k-$34,999k (>30%)","B25106_010",112,81,"count","B25106_007",200,56
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $35k-$49,999k (>30%)","B25106_014",50,39,"count","B25106_011",163,30.67
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $50k-$74,999k (>30%)","B25106_018",107,81,"count","B25106_015",530,20.19
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $75K or More (>30%)","B25106_022",14,22,"count","B25106_019",1092,1.28
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters <$20k (>30%)","B25106_028",107,78,"count","B25106_025",119,89.92
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $20k-$34,999k (>30%)","B25106_032",91,69,"count","B25106_029",149,61.07
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $35k-$49,999k (>30%)","B25106_036",49,54,"count","B25106_033",158,31.01
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $50k-$74,999k (>30%)","B25106_040",0,14,"count","B25106_037",96,0
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $75K or More (>30%)","B25106_044",0,14,"count","B25106_041",187,0
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units","B25002_001",3008,118,"number",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units (Denom)","B25002_001",3008,118,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters (Burden Denom)","B25070_001",756,161,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners (Burden Denom)","B25091_001",2153,180,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Structure Denom","B25024_001",3008,118,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating Denom","B25040_001",2909,140,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners <$20k Denom","B25106_003",123,96,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $20k-$34,999k Denom","B25106_007",200,101,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $35k-$49,999k Denom","B25106_011",163,83,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $50k-$74,999k Denom","B25106_015",530,158,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $75K or More Denom","B25106_019",1092,172,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters <$20k Denom","B25106_025",119,79,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $20k-$34,999k Denom","B25106_029",149,89,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $25k-$49,999k Denom","B25106_033",158,94,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $50k-$74,999k Denom","B25106_037",96,69,"denom",NA,NA,NA
"30049000502","Census Tract 5.02, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $75K or More Denom","B25106_041",187,95,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units","B25002_001",1074,49,"number",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units (Denom)","B25002_001",1074,49,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Occupied Units","B25002_002",960,60,"count","B25002_001",1074,89.39
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Vacant Units","B25002_003",114,51,"count","B25002_001",1074,10.61
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owner Occupied Units","B25106_002",844,67,"count","B25002_001",1074,78.58
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renter Occupied Units","B25106_024",116,47,"count","B25002_001",1074,10.8
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Median Home Value","B25077_001",319900,32372,"currency",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Median Gross Rent","B25064_001",820,56,"currency",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Severe Rent Burden (>50%)","B25070_010",10,15,"count","B25070_001",116,8.62
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Severe Owner Burden (>50%)","B25091_021",3,4,"count","B25091_001",844,0.36
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Single Family (Detached)","B25024_002",929,64,"count","B25024_001",1074,86.5
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Single Family (Attached)","B25024_003",21,20,"count","B25024_001",1074,1.96
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (2 Units)","B25024_004",0,10,"count","B25024_001",1074,0
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (3-4 Units)","B25024_005",5,8,"count","B25024_001",1074,0.47
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (5-9 Units)","B25024_006",0,10,"count","B25024_001",1074,0
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (10-19 Units)","B25024_007",0,10,"count","B25024_001",1074,0
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (20-49 Units)","B25024_008",0,10,"count","B25024_001",1074,0
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Multi-Family (50+ Units)","B25024_009",0,10,"count","B25024_001",1074,0
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Mobile Homes","B25024_010",119,40,"count","B25024_001",1074,11.08
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Boat, RV, Van, etc.","B25024_011",0,10,"count","B25024_001",1074,0
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Median Year Built","B25035_001",1989,5,"year",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating: Utility Gas","B25040_002",503,76,"count","B25040_001",960,52.4
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating: Bottled/LP Gas","B25040_003",257,66,"count","B25040_001",960,26.77
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating: Electricity","B25040_004",65,37,"count","B25040_001",960,6.77
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating: Wood","B25040_006",0,10,"count","B25040_001",960,0
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners <$20k (>30%)","B25106_006",10,8,"count","B25106_003",32,31.25
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $20k-$34,999k (>30%)","B25106_010",16,13,"count","B25106_007",59,27.12
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $35k-$49,999k (>30%)","B25106_014",79,55,"count","B25106_011",118,66.95
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $50k-$74,999k (>30%)","B25106_018",40,28,"count","B25106_015",143,27.97
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $75K or More (>30%)","B25106_022",14,13,"count","B25106_019",485,2.89
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters <$20k (>30%)","B25106_028",10,15,"count","B25106_025",10,100
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $20k-$34,999k (>30%)","B25106_032",15,23,"count","B25106_029",23,65.22
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $35k-$49,999k (>30%)","B25106_036",0,10,"count","B25106_033",16,0
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $50k-$74,999k (>30%)","B25106_040",0,10,"count","B25106_037",34,0
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $75K or More (>30%)","B25106_044",0,10,"count","B25106_041",16,0
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units","B25002_001",1074,49,"number",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units (Denom)","B25002_001",1074,49,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters (Burden Denom)","B25070_001",116,47,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners (Burden Denom)","B25091_001",844,67,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Structure Denom","B25024_001",1074,49,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Heating Denom","B25040_001",960,60,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners <$20k Denom","B25106_003",32,22,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $20k-$34,999k Denom","B25106_007",59,32,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $35k-$49,999k Denom","B25106_011",118,53,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $50k-$74,999k Denom","B25106_015",143,42,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owners $75K or More Denom","B25106_019",485,67,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters <$20k Denom","B25106_025",10,15,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $20k-$34,999k Denom","B25106_029",23,27,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $25k-$49,999k Denom","B25106_033",16,18,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $50k-$74,999k Denom","B25106_037",34,26,"denom",NA,NA,NA
"30049000600","Census Tract 6, Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renters $75K or More Denom","B25106_041",16,15,"denom",NA,NA,NA
